Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
15,161.7644,7,227.2500,104,6254.4201,0.0281,0.0369,3.4312,0.0,5,3,2,1,2,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,8,1,3,0,0
0,0.0000,0,0.0000,3,29.0000,0.0000,0.0667,0.0000,0.0,5,2,2,1,4,3,1,0
1,5.0000,0,0.0000,7,228.0000,0.0000,0.0286,0.0000,0.0,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,2,205.0000,0.0000,0.0500,0.0000,0.0,5,3,2,1,13,3,0,0
1,25.0000,0,0.0000,35,1570.5000,0.0000,0.0029,13.0733,0.0,5,2,2,6,4,3,1,1
0,0.0000,1,0.0000,14,101.0000,0.1313,0.1688,0.0000,0.6,5,3,2,1,13,3,0,0
2,36.5000,0,0.0000,11,295.9000,0.0000,0.0142,0.0000,0.0,5,3,2,9,4,3,1,0
2,145.0000,0,0.0000,7,196.5000,0.0000,0.0125,0.0000,0.0,5,3,2,4,1,3,0,0
1,13.0000,0,0.0000,15,524.5000,0.0000,0.0133,33.9612,0.0,5,3,2,1,6,3,0,1
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,1,1,3,0,0
0,0.0000,6,451.5000,28,674.4345,0.0059,0.0176,0.0000,0.0,5,3,2,4,1,3,1,0
3,80.0000,0,0.0000,32,931.5000,0.0088,0.0235,51.1172,0.0,5,2,2,1,1,3,0,0
7,75.8462,4,246.3333,16,672.8795,0.0214,0.0290,0.0000,0.0,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,5,0.0000,0.2000,0.2000,0.0000,0.6,5,3,2,8,13,3,0,0
7,164.5000,0,0.0000,73,3022.4786,0.0026,0.0265,4.2543,0.0,5,2,2,5,1,3,0,0
4,309.0000,0,0.0000,27,877.5000,0.0000,0.0074,44.4773,0.0,5,1,1,1,4,2,0,1
0,0.0000,1,416.0000,20,412.8333,0.0190,0.0381,0.0000,0.0,5,2,2,3,6,3,0,0
3,47.0000,0,0.0000,22,486.5000,0.0000,0.0307,0.0000,0.0,5,3,2,3,11,3,0,0
0,0.0000,1,51.0000,29,1225.5000,0.0000,0.0103,25.9033,0.0,5,4,2,1,4,2,0,1
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,6,1,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.6,5,3,2,6,13,3,0,0
12,240.2000,0,0.0000,90,1221.8538,0.0021,0.0144,1.7222,0.0,5,2,4,1,4,3,0,0
0,0.0000,0,0.0000,14,258.0000,0.1643,0.1738,0.0000,0.6,5,3,2,6,13,3,0,0
0,0.0000,0,0.0000,30,1370.8333,0.0421,0.0668,0.0000,0.0,5,3,2,2,4,3,0,0
0,0.0000,0,0.0000,15,1652.0000,0.0400,0.0733,0.0000,0.0,5,2,5,1,3,3,0,0
2,123.0000,0,0.0000,6,178.3333,0.0000,0.0238,0.0000,0.0,5,3,2,1,1,3,1,0
0,0.0000,0,0.0000,43,1146.5000,0.0070,0.0353,0.0000,0.6,5,2,2,1,4,3,0,0
2,29.3333,0,0.0000,98,2680.8286,0.0092,0.0142,16.0486,0.0,5,3,2,3,13,3,0,1
1,47.0000,0,0.0000,11,197.5000,0.0000,0.0250,0.0000,0.0,5,3,2,1,3,2,0,0
5,152.8750,2,81.0000,46,2295.1821,0.0041,0.0149,21.0248,0.2,5,3,2,4,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.4,5,3,2,1,1,3,0,0
0,0.0000,0,0.0000,17,248.9000,0.0000,0.0275,0.0000,0.8,5,1,1,3,2,3,0,0
0,0.0000,0,0.0000,2,44.0000,0.0000,0.1000,0.0000,0.0,5,1,1,8,1,3,0,0
0,0.0000,0,0.0000,44,1151.1167,0.0000,0.0178,7.5293,0.0,5,2,2,1,6,3,0,0
1,10.0000,1,0.0000,28,830.0000,0.0138,0.0448,0.0000,0.4,5,2,2,1,2,3,0,0
0,0.0000,0,0.0000,15,125.2500,0.0250,0.0500,0.0000,0.6,5,2,2,6,13,3,0,0
0,0.0000,0,0.0000,3,17.0000,0.0000,0.0667,0.0000,0.0,5,2,2,9,3,3,0,0
4,96.5000,0,0.0000,42,2172.3333,0.0000,0.0112,35.2340,0.0,5,2,2,4,2,3,0,0
3,44.0000,4,1636.0000,49,4945.0833,0.0093,0.0294,6.1650,0.8,5,2,2,2,4,3,0,1
0,0.0000,0,0.0000,21,358.2500,0.0381,0.0752,0.0000,0.8,5,2,5,4,2,3,0,0
1,35.0000,0,0.0000,13,233.1667,0.0000,0.0167,0.0000,0.0,5,1,1,5,4,3,0,0
0,0.0000,0,0.0000,20,528.0000,0.0000,0.0075,31.1904,0.6,5,2,2,1,4,2,0,1
5,72.5000,0,0.0000,16,1154.7667,0.0053,0.0263,0.0000,0.0,5,2,4,1,2,3,1,0
1,38.0000,1,16.0000,30,1522.8167,0.0267,0.0273,0.0000,0.0,5,3,2,2,13,3,0,0
0,0.0000,0,0.0000,13,468.1667,0.0000,0.0061,0.0000,0.0,5,2,2,6,2,2,1,0
0,0.0000,0,0.0000,15,432.5000,0.0000,0.0154,0.0000,0.0,5,2,6,6,1,3,0,0
3,76.7500,1,0.0000,36,1100.9167,0.0077,0.0153,18.9927,0.0,5,2,2,1,2,3,0,0
0,0.0000,0,0.0000,33,663.2333,0.0265,0.0598,0.0000,0.8,5,3,2,3,13,3,0,0
2,353.0000,0,0.0000,24,2874.0833,0.0250,0.0254,0.0000,0.0,5,2,2,3,6,3,0,0
15,275.9104,6,606.7500,47,1813.8646,0.0074,0.0191,9.4173,0.0,5,3,2,4,6,3,1,0
4,104.5000,4,261.8333,13,214.6922,0.0333,0.0288,0.0000,0.0,5,3,2,1,2,3,1,0
0,0.0000,0,0.0000,2,28.0000,0.0000,0.1000,0.0000,0.0,5,2,2,1,3,3,0,0
3,134.0000,0,0.0000,5,78.5000,0.0000,0.0250,0.0000,0.0,5,2,2,7,2,3,1,0
0,0.0000,0,0.0000,28,534.5833,0.0000,0.0214,0.0000,1.0,5,2,4,4,1,3,1,0
0,0.0000,0,0.0000,10,262.6667,0.0200,0.0800,0.0000,0.0,5,1,1,1,3,3,0,0
6,43.1000,0,0.0000,56,1056.1500,0.0265,0.0553,4.1633,0.2,5,3,2,4,4,3,0,0
8,119.0000,0,0.0000,31,1273.8750,0.0000,0.0039,12.6344,0.0,5,2,4,1,3,2,0,1
0,0.0000,2,66.0000,27,875.5000,0.0000,0.0144,0.0000,0.0,5,4,2,1,2,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,8,4,3,0,0
4,38.5000,1,308.0000,14,582.0000,0.0000,0.0219,0.0000,0.0,5,2,2,2,13,3,1,0
0,0.0000,0,0.0000,13,0.0000,0.2000,0.2000,0.0000,0.8,5,3,2,2,6,3,0,0
2,16.6667,0,0.0000,9,63.6667,0.0889,0.1222,0.0000,0.2,5,1,1,4,15,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,1,1,3,0,0
0,0.0000,0,0.0000,22,1443.2500,0.0636,0.1091,0.0000,0.8,5,2,2,1,13,3,0,0
2,18.0000,4,15.0000,30,569.1190,0.0000,0.0400,0.0000,0.0,5,2,2,1,4,3,0,0
3,231.0000,0,0.0000,16,386.4444,0.0000,0.0275,0.0000,0.2,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,13,399.5000,0.0000,0.0051,0.0000,1.0,5,3,2,5,1,3,1,0
1,24.0000,0,0.0000,10,238.5000,0.0000,0.0111,0.0000,0.0,5,2,4,3,3,2,0,0
0,0.0000,0,0.0000,3,17.0000,0.0667,0.1333,0.0000,0.0,5,2,2,1,3,3,0,0
1,0.0000,0,0.0000,0,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,6,5,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,1.0,5,1,1,4,1,3,1,0
0,0.0000,0,0.0000,2,59.0000,0.0000,0.1000,0.0000,0.0,5,1,2,1,6,3,0,0
4,92.2500,1,0.0000,47,1506.2208,0.0000,0.0256,8.0116,0.4,5,2,2,1,2,3,0,1
7,145.0000,0,0.0000,7,96.0000,0.0000,0.0133,0.0000,0.0,5,2,2,1,4,2,0,0
4,155.5000,0,0.0000,20,588.9000,0.0000,0.0087,0.0000,0.0,5,4,1,1,4,2,0,0
7,135.9167,0,0.0000,43,1719.4167,0.0043,0.0262,4.2427,0.0,5,1,1,3,3,3,1,0
0,0.0000,0,0.0000,4,41.0000,0.1000,0.1500,0.0000,0.4,5,2,2,1,2,3,0,0
0,0.0000,1,257.0000,31,1906.8000,0.0188,0.0481,22.6299,0.4,5,2,2,2,11,3,0,1
0,0.0000,0,0.0000,10,262.5000,0.0000,0.0200,0.0000,0.0,5,2,2,5,2,3,0,0
5,119.1500,0,0.0000,17,457.2333,0.0000,0.0074,0.0000,0.0,5,3,2,3,2,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,3,15,3,0,0
0,0.0000,0,0.0000,6,227.3333,0.0000,0.0133,0.0000,0.0,5,3,2,3,2,2,1,0
0,0.0000,0,0.0000,2,0.0000,0.0000,0.1000,0.0000,0.0,5,2,2,1,13,3,1,0
8,123.0000,0,0.0000,8,95.0000,0.0091,0.0273,0.0000,0.4,5,1,1,5,2,2,0,0
4,59.0000,0,0.0000,8,517.5000,0.0000,0.0083,0.0000,0.0,5,4,2,1,6,3,0,0
4,107.5333,2,298.0000,16,570.3333,0.0118,0.0147,0.0000,0.0,5,3,2,6,13,3,0,0
3,84.0000,0,0.0000,15,183.0952,0.0000,0.0167,0.0000,0.6,5,1,1,3,2,2,0,0
0,0.0000,0,0.0000,10,366.0000,0.0200,0.0567,0.0000,0.6,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,3,133.5000,0.1000,0.1556,0.0000,0.4,5,2,4,1,6,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.6,5,3,2,1,13,3,0,0
0,0.0000,0,0.0000,25,280.9333,0.0000,0.0227,0.0000,0.4,5,2,2,1,13,3,0,0
0,0.0000,0,0.0000,4,44.0000,0.0000,0.0500,0.0000,0.0,5,2,2,2,1,3,0,0
0,0.0000,0,0.0000,9,265.6000,0.0222,0.0481,0.0000,0.0,5,2,4,3,4,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,4,1,1,5,3,0,0
4,124.0000,0,0.0000,3,165.0000,0.0000,0.0333,0.0000,0.0,5,2,6,4,1,3,0,0
0,0.0000,0,0.0000,5,109.0000,0.0800,0.1000,0.0000,0.0,5,3,2,3,3,3,1,0
2,61.1667,0,0.0000,47,901.2500,0.0083,0.0250,32.7994,0.0,5,2,4,6,4,3,0,1
2,39.5000,1,161.0000,34,1406.2095,0.0108,0.0212,23.6052,0.2,5,2,2,8,4,3,0,1
0,0.0000,1,33.0000,25,972.2500,0.0192,0.0129,0.0000,0.0,5,1,2,1,1,3,0,0
0,0.0000,0,0.0000,34,965.8333,0.0000,0.0188,0.0000,0.0,5,2,2,1,3,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.4,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,5,214.0000,0.0000,0.0400,0.0000,0.0,5,3,2,8,1,3,0,0
0,0.0000,0,0.0000,7,267.0000,0.0000,0.0333,0.0000,0.2,5,2,2,7,1,3,0,0
8,217.0000,2,281.5000,5,236.1667,0.0000,0.0143,0.0000,0.0,5,2,2,3,2,3,0,0
1,80.0000,2,48.0000,25,879.6667,0.0000,0.0077,0.0000,0.0,5,1,1,4,2,2,1,0
0,0.0000,0,0.0000,6,1044.0000,0.0000,0.0167,0.0000,0.0,5,2,2,2,11,3,0,0
6,124.5000,5,132.8333,45,901.0917,0.0040,0.0101,0.0000,0.0,5,2,5,2,2,3,0,0
3,277.6667,1,32.0000,32,1671.2574,0.0056,0.0172,0.0000,0.0,5,3,2,8,2,3,0,0
8,398.7000,0,0.0000,50,1483.3667,0.0000,0.0105,19.7814,0.4,5,2,2,2,4,3,0,0
0,0.0000,0,0.0000,19,5538.9167,0.0240,0.0551,0.0000,0.0,5,2,2,1,13,3,1,0
1,56.0000,0,0.0000,11,191.0000,0.0000,0.0182,0.0000,0.0,5,2,2,2,4,2,1,0
1,29.0000,0,0.0000,20,451.9333,0.0143,0.0206,0.0000,0.4,5,3,2,1,2,3,0,0
0,0.0000,0,0.0000,10,224.0000,0.0000,0.0100,0.0000,0.4,5,2,2,1,4,3,0,0
5,147.7500,0,0.0000,44,670.3000,0.0128,0.0234,0.0000,0.0,5,2,2,4,3,3,0,0
0,0.0000,0,0.0000,5,210.0000,0.1600,0.1733,0.0000,0.4,5,1,1,1,3,3,0,0
0,0.0000,0,0.0000,19,900.9167,0.0278,0.0248,0.0000,0.6,5,1,1,8,1,3,0,0
4,149.5000,3,56.5000,10,368.0000,0.0000,0.0133,0.0000,0.0,5,3,2,8,2,3,0,0
0,0.0000,1,0.0000,0,0.0000,0.2000,0.2000,0.0000,1.0,5,1,1,3,3,3,1,0
0,0.0000,0,0.0000,9,216.0000,0.0667,0.0778,0.0000,0.0,5,1,1,1,3,3,0,0
2,13.5000,0,0.0000,23,1580.1667,0.0240,0.0547,0.0000,0.8,5,2,2,1,2,3,0,0
0,0.0000,0,0.0000,40,587.6912,0.0050,0.0203,0.0000,0.8,5,2,10,1,3,3,0,0
3,42.3333,0,0.0000,64,2471.3918,0.0056,0.0206,6.2210,0.6,5,2,2,2,4,3,0,1
0,0.0000,0,0.0000,23,502.4667,0.0000,0.0355,0.0000,0.8,5,2,2,7,1,3,0,0
0,0.0000,0,0.0000,7,317.0000,0.0250,0.0417,0.0000,0.2,5,2,2,2,6,3,0,0
0,0.0000,0,0.0000,65,3864.4286,0.0062,0.0230,2.7412,0.0,5,2,4,2,1,3,0,0
6,34.0000,0,0.0000,69,2456.2976,0.0014,0.0036,0.0000,0.0,5,2,2,3,2,3,0,0
7,200.5000,0,0.0000,66,2656.1833,0.0009,0.0097,2.2085,0.0,5,2,2,1,1,3,0,0
4,85.0000,0,0.0000,19,599.0000,0.0150,0.0350,0.0000,0.0,5,2,2,1,2,3,0,0
7,424.1667,0,0.0000,13,1212.0000,0.0000,0.0125,0.0000,0.0,5,2,4,4,4,3,0,0
0,0.0000,0,0.0000,3,127.0000,0.0000,0.0667,65.9880,0.0,5,2,2,1,11,3,0,1
0,0.0000,0,0.0000,9,0.0000,0.2000,0.2000,0.0000,0.8,5,2,2,4,13,3,0,0
0,0.0000,0,0.0000,10,173.2500,0.0000,0.0240,0.0000,0.0,5,2,6,2,2,3,0,0
3,65.1667,2,16.0000,23,599.3333,0.0083,0.0167,5.4945,0.0,5,1,8,2,11,3,1,1
0,0.0000,0,0.0000,48,2215.8667,0.0010,0.0196,0.0000,0.0,5,4,1,1,4,3,0,0
10,220.0000,2,88.0000,77,5284.7651,0.0000,0.0150,7.6686,0.0,5,2,2,3,4,3,0,0
0,0.0000,0,0.0000,17,433.1333,0.0235,0.0520,0.0000,1.0,5,3,2,4,4,3,1,0
6,389.7500,3,545.0000,65,1690.7904,0.0146,0.0347,13.6616,1.0,5,2,10,2,1,3,1,0
8,462.0000,1,57.0000,63,1621.1521,0.0077,0.0234,0.0000,0.0,5,3,2,5,1,3,0,0
0,0.0000,0,0.0000,13,454.5000,0.0000,0.0167,0.0000,0.0,5,3,2,4,13,3,0,0
0,0.0000,0,0.0000,14,197.5000,0.0214,0.0429,0.0000,0.4,5,2,2,1,1,3,0,0
2,37.0000,0,0.0000,29,911.5000,0.0230,0.0655,0.0000,0.2,5,2,7,3,4,3,0,0
0,0.0000,0,0.0000,10,196.5000,0.0444,0.0667,0.0000,0.6,5,2,2,1,3,3,0,0
2,28.0000,0,0.0000,7,115.6667,0.0000,0.0200,0.0000,1.0,5,1,1,1,5,2,1,0
5,118.7000,1,26.0000,41,1019.2939,0.0495,0.0584,0.0000,1.0,5,3,2,7,3,3,1,0
0,0.0000,0,0.0000,53,715.5000,0.0226,0.0363,0.0000,1.0,5,2,2,7,3,3,1,0
0,0.0000,0,0.0000,150,3147.5843,0.0055,0.0061,0.0000,0.6,5,2,2,5,6,3,0,0
0,0.0000,0,0.0000,11,321.9583,0.0000,0.0222,0.0000,0.0,5,3,2,6,5,3,0,0
3,9.0000,0,0.0000,22,169.5000,0.0091,0.0318,0.0000,0.0,5,2,4,4,3,3,0,0
2,89.7500,1,89.0000,49,2104.3114,0.0096,0.0195,8.9799,0.8,5,1,1,4,2,3,0,0
0,0.0000,0,0.0000,12,499.0000,0.0000,0.0182,86.3880,0.0,5,2,2,6,2,2,1,1
0,0.0000,0,0.0000,9,120.0000,0.0000,0.0444,0.0000,0.8,5,2,4,9,2,3,0,0
9,281.7500,2,144.5000,116,7009.0960,0.0000,0.0111,4.9478,0.8,5,6,2,2,3,3,0,0
10,513.5536,9,186.0000,105,8704.3724,0.0263,0.0502,2.5791,0.0,5,3,2,2,11,3,1,0
1,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,1,1,1,2,3,1,0
0,0.0000,0,0.0000,42,2058.2500,0.0211,0.0512,0.0000,0.2,5,2,10,7,1,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.4,5,2,2,1,3,3,0,0
4,69.0000,1,0.0000,19,580.5000,0.0105,0.0491,22.3293,0.0,5,2,2,1,3,3,1,1
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,3,2,3,15,3,1,0
3,131.7500,0,0.0000,52,1701.8571,0.0032,0.0192,0.0000,0.0,5,1,1,5,1,3,0,0
4,15.5000,0,0.0000,15,312.7000,0.0100,0.0450,0.0000,0.8,5,4,1,3,2,3,0,0
0,0.0000,0,0.0000,2,0.0000,0.2000,0.2000,0.0000,0.0,5,2,2,2,3,3,0,0
1,4.0000,0,0.0000,9,495.0000,0.0222,0.0444,0.0000,0.2,5,3,2,2,19,3,0,0
0,0.0000,0,0.0000,6,202.0000,0.0333,0.0500,0.0000,0.4,5,2,2,6,4,3,0,0
1,4.5000,0,0.0000,39,908.3333,0.0000,0.0125,33.6501,0.0,5,2,2,3,2,3,0,0
0,0.0000,0,0.0000,30,480.5000,0.0333,0.0733,0.0000,0.0,5,2,2,7,6,3,0,0
11,143.8333,3,404.5833,58,3473.8571,0.0057,0.0161,2.5685,0.0,5,2,2,2,3,3,0,0
0,0.0000,0,0.0000,5,277.0000,0.0000,0.0400,0.0000,0.0,5,2,2,6,13,3,0,0
0,0.0000,0,0.0000,5,226.0000,0.0867,0.1333,0.0000,0.0,5,1,1,1,1,3,0,0
0,0.0000,0,0.0000,5,138.0000,0.0200,0.1000,0.0000,0.8,5,2,2,1,4,3,0,0
0,0.0000,0,0.0000,8,59.0000,0.0000,0.0750,0.0000,0.8,5,2,2,6,13,3,0,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.0,5,2,2,4,3,2,0,0
1,3.0000,0,0.0000,19,273.0000,0.0353,0.0706,0.0000,0.0,5,3,2,1,6,3,0,0
0,0.0000,0,0.0000,10,0.0000,0.2000,0.2000,0.0000,0.8,5,3,2,2,13,3,0,0
0,0.0000,0,0.0000,16,360.0000,0.0000,0.0188,0.0000,0.0,5,2,2,2,1,3,0,0
0,0.0000,0,0.0000,2,40.0000,0.0000,0.1000,0.0000,0.0,5,3,2,3,4,3,0,0
0,0.0000,2,28.0000,1,0.0000,0.0667,0.1333,0.0000,0.6,5,2,2,8,3,3,0,0
0,0.0000,0,0.0000,27,1547.5000,0.0000,0.0074,0.0000,0.0,5,4,2,2,2,3,0,0
2,37.0000,0,0.0000,25,1127.2500,0.0027,0.0280,18.5615,0.0,5,2,5,3,4,3,0,0
8,181.1667,3,52.0000,29,996.0833,0.0028,0.0355,6.3107,0.4,5,2,2,1,4,3,0,0
0,0.0000,0,0.0000,13,227.7000,0.0278,0.0389,0.0000,0.4,5,1,1,3,2,3,0,0
3,45.0000,0,0.0000,10,579.3333,0.0000,0.0222,0.0000,0.0,5,1,1,2,5,2,0,0
2,33.0000,0,0.0000,12,237.0000,0.0000,0.0143,0.0000,0.0,5,4,2,9,3,3,0,0
3,54.5000,4,472.0000,14,678.5000,0.0000,0.0105,0.0000,0.6,5,3,2,3,2,2,0,0
2,1687.5000,0,0.0000,29,3098.0333,0.0000,0.0258,0.0000,0.0,5,2,4,5,3,3,0,0
0,0.0000,0,0.0000,6,81.0000,0.0800,0.1333,0.0000,1.0,5,1,1,2,4,3,1,0
0,0.0000,0,0.0000,12,285.1667,0.0000,0.0026,0.0000,0.0,5,1,1,5,4,3,0,0
0,0.0000,0,0.0000,1,340.2000,0.0667,0.0750,0.0000,0.0,5,1,1,3,2,3,1,0
0,0.0000,0,0.0000,10,231.0000,0.1200,0.1400,0.0000,0.0,5,3,2,2,13,3,0,0
7,146.0000,2,37.0000,28,2054.1143,0.0000,0.0119,5.7890,0.0,5,1,1,9,3,3,0,0
2,20.0000,0,0.0000,21,2008.8333,0.0000,0.0229,0.0000,0.6,5,4,1,1,2,3,0,0
0,0.0000,0,0.0000,19,1065.9000,0.0167,0.0402,0.0000,1.0,5,1,1,1,6,3,1,0
4,431.0000,0,0.0000,6,619.0000,0.0000,0.0250,0.0000,0.0,5,1,8,2,11,3,0,0
0,0.0000,0,0.0000,21,584.1333,0.0000,0.0071,0.0000,0.0,5,2,2,4,4,3,1,0
0,0.0000,0,0.0000,1,0.0000,0.2000,0.2000,0.0000,0.6,5,1,1,7,3,2,0,0
11,210.8556,0,0.0000,149,4107.1197,0.0064,0.0133,0.5134,0.6,5,1,1,3,1,3,0,0
0,0.0000,0,0.0000,12,293.5000,0.0500,0.0750,0.0000,0.6,5,3,2,1,13,3,0,0
3,58.3333,0,0.0000,9,229.6667,0.0333,0.0417,0.0000,0.0,5,1,8,3,1,3,1,0
2,32.0000,0,0.0000,11,155.8333,0.0000,0.0346,0.0000,0.2,5,2,2,3,4,3,0,0
1,5.0000,0,0.0000,92,1688.0588,0.0043,0.0165,0.0000,0.0,5,2,2,1,6,3,1,0
0,0.0000,0,0.0000,10,234.0000,0.0222,0.0889,0.0000,0.4,5,2,5,1,4,3,0,0
0,0.0000,0,0.0000,13,197.2000,0.0308,0.0385,0.0000,0.0,5,2,2,7,3,3,0,0
0,0.0000,2,39.6667,89,3509.1310,0.0056,0.0152,42.8663,0.0,5,2,4,3,6,3,1,0
5,52.0000,0,0.0000,16,866.5000,0.0000,0.0118,0.0000,0.0,5,2,2,1,2,3,0,0
0,0.0000,2,499.0000,12,755.0000,0.0000,0.0154,71.4880,0.0,5,2,5,2,2,2,0,1
1,27.0000,0,0.0000,4,30.0000,0.0400,0.0800,0.0000,0.6,5,3,2,2,11,2,0,0
7,92.5000,0,0.0000,48,1681.5238,0.0000,0.0170,53.9880,0.0,5,2,2,2,2,3,0,0
5,70.0000,0,0.0000,61,2635.6163,0.0000,0.0034,0.0000,0.6,5,1,8,1,3,3,0,0
0,0.0000,0,0.0000,22,231.5000,0.0364,0.0727,0.0000,0.6,5,2,2,4,3,3,0,0
3,49.3333,2,346.1667,9,194.3333,0.0000,0.0029,0.0000,0.6,5,2,2,1,2,3,0,0
5,427.0000,2,108.0000,36,1564.1619,0.0183,0.0249,0.0000,0.0,5,3,3,1,2,3,0,0
14,662.5357,2,58.0000,41,854.2863,0.0188,0.0212,10.1723,0.0,5,3,2,4,4,3,1,1
0,0.0000,0,0.0000,4,124.5000,0.0500,0.0700,0.0000,0.6,5,2,2,6,3,3,0,0
0,0.0000,0,0.0000,34,1021.7500,0.0000,0.0214,0.0000,0.4,5,2,2,3,3,3,0,0
5,626.0000,1,66.0000,77,2660.1500,0.0000,0.0082,41.9252,0.0,5,1,1,3,2,3,0,0
0,0.0000,0,0.0000,2,12.0000,0.0500,0.1200,0.0000,0.6,5,1,1,1,4,3,0,0
2,109.0000,5,125.0000,1,34.0000,0.0000,0.0095,0.0000,0.0,5,3,2,1,4,3,0,0
0,0.0000,0,0.0000,2,17.0000,0.1000,0.1500,0.0000,0.6,5,1,1,5,2,3,0,0
0,0.0000,0,0.0000,36,1135.1667,0.0074,0.0403,0.0000,0.0,5,1,1,1,4,3,1,0
3,91.0000,0,0.0000,13,298.2333,0.0000,0.0400,0.0000,0.0,5,1,1,1,6,3,0,0
0,0.0000,0,0.0000,12,554.5000,0.0000,0.0182,49.6255,0.0,5,2,4,5,2,2,0,1
2,23.0000,0,0.0000,22,335.6667,0.0000,0.0119,0.0000,0.0,5,2,2,1,2,2,1,0
8,131.3333,1,4.0000,95,2107.5833,0.0000,0.0042,0.0000,0.0,5,2,2,4,4,3,1,0
0,0.0000,0,0.0000,4,96.3333,0.0000,0.0500,0.0000,0.0,5,1,1,1,2,3,1,0
9,128.5714,1,10.6667,75,2755.3361,0.0028,0.0128,8.5691,0.0,5,4,2,6,13,3,1,0
0,0.0000,0,0.0000,69,653.2778,0.0147,0.0534,0.0000,0.6,5,2,4,7,4,3,0,0
0,0.0000,0,0.0000,4,44.0000,0.0000,0.0500,0.0000,0.0,5,2,4,3,2,2,1,0
5,230.3333,2,64.0000,33,964.0476,0.0000,0.0229,0.0000,0.0,5,3,2,7,6,3,0,0
2,90.0000,0,0.0000,22,650.6667,0.0261,0.0452,0.0000,0.0,5,2,2,4,1,3,0,0
7,245.3333,0,0.0000,5,256.6667,0.0273,0.0518,0.0000,0.0,5,1,1,3,3,3,0,0
0,0.0000,0,0.0000,5,28.0000,0.1200,0.1600,0.0000,0.4,5,3,2,4,3,3,0,0
0,0.0000,0,0.0000,23,1516.9667,0.0000,0.0242,0.0000,0.2,5,1,1,8,1,3,0,0
0,0.0000,0,0.0000,24,648.0679,0.0167,0.0356,0.0000,0.4,5,2,2,3,1,3,0,0
0,0.0000,0,0.0000,16,462.0000,0.0125,0.0500,0.0000,0.0,5,1,1,1,6,3,0,0
0,0.0000,0,0.0000,6,63.0000,0.0000,0.0333,0.0000,0.0,5,2,2,4,4,3,0,0
1,337.0000,1,39.0000,16,630.5000,0.0000,0.0063,28.7940,0.0,5,3,2,1,11,3,1,1
0,0.0000,0,0.0000,5,42.0000,0.0400,0.0800,0.0000,0.0,5,2,2,2,13,3,0,0
0,0.0000,0,0.0000,19,688.6667,0.0421,0.0526,0.0000,0.4,5,2,2,6,4,3,0,0
0,0.0000,0,0.0000,8,181.0000,0.0000,0.0063,0.0000,1.0,5,1,1,3,2,3,1,0
3,117.5000,0,0.0000,14,285.4167,0.0000,0.0063,0.0000,0.0,5,3,2,1,2,2,1,0
0,0.0000,0,0.0000,7,61.3333,0.0143,0.0686,0.0000,0.0,5,1,2,1,2,3,1,0
6,105.5000,0,0.0000,81,2961.4833,0.0071,0.0267,0.0000,0.0,5,2,2,5,4,3,0,0
0,0.0000,0,0.0000,23,406.0000,0.0304,0.0594,0.0000,0.2,5,2,2,1,13,3,0,0
6,62.5000,0,0.0000,60,3222.7587,0.0144,0.0166,0.0000,0.6,5,3,2,2,4,3,0,0
0,0.0000,0,0.0000,7,128.0000,0.0286,0.0571,0.0000,0.6,5,3,2,1,3,3,0,0
5,243.0000,0,0.0000,19,500.7881,0.0000,0.0171,0.0000,0.0,5,1,1,1,4,3,0,0
